"SKU","Title","Field Name","Merchant Value","Amazon Value"
"1744467","Dan Post Girls' Turquoise Carter Cowgirl Boot Round Toe Turquoise","size","12 D(M) US Girls","12 Little Kid M"
"1744468","Dan Post Girls' Turquoise Carter Cowgirl Boot Round Toe Turquoise","size","12.5 D(M) US Girls","12.5 Little Kid M"
"1744469","Dan Post Girls' Turquoise Carter Cowgirl Boot Round Toe Turquoise","size","13 D(M) US Girls","13 Little Kid M"
"1744470","Dan Post Girls' Turquoise Carter Cowgirl Boot Round Toe Turquoise","size","13.5 D(M) US Girls","13.5 Little Kid M"
"1744492","Dan Post Girls' Bluebird Cowgirl Boot Snip Toe Beige","size","8.5 D(M) US Girls","8.5 Toddler M"
"1744493","Dan Post Girls' Bluebird Cowgirl Boot Snip Toe Beige","size","9 D(M) US Girls","9 Toddler M"
"1744494","Dan Post Girls' Bluebird Cowgirl Boot Snip Toe Beige","size","9.5 D(M) US Girls","9.5 Toddler M"
"1744495","Dan Post Girls' Bluebird Cowgirl Boot Snip Toe Beige","size","10 D(M) US Girls","10 Toddler M"
"1744496","Dan Post Girls' Bluebird Cowgirl Boot Snip Toe Beige","size","10.5 D(M) US Girls","10.5 Little Kid M"
"1744497","Dan Post Girls' Bluebird Cowgirl Boot Snip Toe Beige","size","11 D(M) US Girls","11 Little Kid M"
"1744498","Dan Post Girls' Bluebird Cowgirl Boot Snip Toe Beige","size","11.5 D(M) US Girls","11.5 Little Kid M"
"1744499","Dan Post Girls' Bluebird Cowgirl Boot Snip Toe Beige","size","12 D(M) US Girls","12 Little Kid M"
"1744500","Dan Post Girls' Bluebird Cowgirl Boot Snip Toe Beige","size","12.5 D(M) US Girls","12.5 Little Kid M"
"1744501","Dan Post Girls' Bluebird Cowgirl Boot Snip Toe Beige","size","13 D(M) US Girls","13 Little Kid M"
"1744502","Dan Post Girls' Bluebird Cowgirl Boot Snip Toe Beige","size","13.5 D(M) US Girls","13.5 Little Kid M"
"1744788","Ariat Men's Austin Shirt Big And Tall Red","color","Red","Austin Rubaikat"
"1744789","Ariat Men's Austin Shirt Big And Tall Red","color","Red","Austin Rubaikat"
"1744791","Ariat Men's Austin Shirt Big And Tall Red","color","Red","Austin Rubaikat"
"1744804","Ariat Men's Blue Dominic Shirt Big And Tall Blue","color","Blue","Dominic Rainwater"
"1744805","Ariat Men's Blue Dominic Shirt Big And Tall Blue","color","Blue","Dominic Rainwater"
"1744807","Ariat Men's Blue Dominic Shirt Big And Tall Blue","color","Blue","Dominic Rainwater"
"1744820","Ariat Men's Multi Franco Shirt Big And Tall Multi","size","2XLT","2X Tall"
"1744821","Ariat Men's Multi Franco Shirt Big And Tall Multi","size","3X","XXX-Large"
"1744822","Ariat Men's Multi Franco Shirt Big And Tall Multi","size","Large Tall","Tall/Large"
"1744824","Ariat Men's Light Blue Finny Short Sleeve Shirt Big And Tall Light Blue","size","2XLT","2X Tall"
"1744825","Ariat Men's Light Blue Finny Short Sleeve Shirt Big And Tall Light Blue","size","3X","XXX-Large"
"1744827","Ariat Men's Light Blue Finny Short Sleeve Shirt Big And Tall Light Blue","color","Light Blue","Finny Clearwater"
"1744829","Ariat Men's Grey Firman Print Shirt Big And Tall Grey","size","3X","XXX-Large"
"1744830","Ariat Men's Grey Firman Print Shirt Big And Tall Grey","size","Large Tall","LG Tall"
"1744832","Ariat Men's Light Blue Freeport Print Shirt Big And Tall Light Blue","color","Light Blue","Freeport Clearwater"
"1744833","Ariat Men's Light Blue Freeport Print Shirt Big And Tall Light Blue","size","3X","XXX-Large"
"1744835","Ariat Men's Light Blue Freeport Print Shirt Big And Tall Light Blue","color","Light Blue","Freeport Clearwater"
"1744871","Ariat Men's Austin Snap Shirt Red","color","Red","Austin Rubaikat"
"1744872","Ariat Men's Austin Snap Shirt Red","color","Red","Austin Rubaikat"
"1744874","Ariat Men's Austin Snap Shirt Red","color","Red","Austin Rubaikat"
"1744875","Ariat Men's Austin Snap Shirt Red","color","Red","Austin Rubaikat"
"1744881","Ariat Men's Anderson Print Shirt Red","color","Red","Anderson Strike Here"
"1744882","Ariat Men's Anderson Print Shirt Red","color","Red","Anderson Strike Here"
"1744883","Ariat Men's Anderson Print Shirt Red","color","Red","Anderson Strike Here"
"1744884","Ariat Men's Anderson Print Shirt Red","color","Red","Anderson Strike Here"
"1744885","Ariat Men's Anderson Print Shirt Red","color","Red","Anderson Strike Here"
"1744891","Ariat Men's Camelia Solid Twill Shirt Red","color","Red","Camellia"
"1744892","Ariat Men's Camelia Solid Twill Shirt Red","color","Red","Camellia"
"1744893","Ariat Men's Camelia Solid Twill Shirt Red","color","Red","Camellia"
"1744894","Ariat Men's Camelia Solid Twill Shirt Red","color","Red","Camellia"
"1744895","Ariat Men's Camelia Solid Twill Shirt Red","color","Red","Camellia"
"1744916","Cinch Men's Heather Grey Solid Spandex Short Sleeve Polo Hthr Grey","color","Hthr Grey","Heather Grey"
"1744917","Cinch Men's Heather Grey Solid Spandex Short Sleeve Polo Hthr Grey","color","Hthr Grey","Heather Grey"
"1744918","Cinch Men's Heather Grey Solid Spandex Short Sleeve Polo Hthr Grey","color","Hthr Grey","Heather Grey"
"1744919","Cinch Men's Heather Grey Solid Spandex Short Sleeve Polo Hthr Grey","color","Hthr Grey","Heather Grey"
"1744920","Cinch Men's Heather Grey Solid Spandex Short Sleeve Polo Hthr Grey","color","Hthr Grey","Heather Grey"
"1744931","Cinch Men's Blue Stripe Short Sleeve Polo Blue","color","Blue","Spruce Stripe"
"1744932","Cinch Men's Blue Stripe Short Sleeve Polo Blue","color","Blue","Spruce Stripe"
"1744933","Cinch Men's Blue Stripe Short Sleeve Polo Blue","color","Blue","Spruce Stripe"
"1744934","Cinch Men's Blue Stripe Short Sleeve Polo Blue","color","Blue","Spruce Stripe"
"1744935","Cinch Men's Blue Stripe Short Sleeve Polo Blue","color","Blue","Spruce Stripe"
"1744951","Ariat Men's Blue Brent Snap Shirt Blue","color","Blue","Brent Waterfall"
"1744952","Ariat Men's Blue Brent Snap Shirt Blue","color","Blue","Brent Waterfall"
"1744954","Ariat Men's Blue Brent Snap Shirt Blue","color","Blue","Brent Waterfall"
"1744955","Ariat Men's Blue Brent Snap Shirt Blue","color","Blue","Brent Waterfall"
"1744956","Cinch Men's Multi Tri-Blend One Pocket Short Sleeve Shirt Multi","color","Multi","Gold/Navy"
"1744957","Cinch Men's Multi Tri-Blend One Pocket Short Sleeve Shirt Multi","color","Multi","Gold/Navy"
"1744958","Cinch Men's Multi Tri-Blend One Pocket Short Sleeve Shirt Multi","color","Multi","Gold/Navy"
"1744959","Cinch Men's Multi Tri-Blend One Pocket Short Sleeve Shirt Multi","color","Multi","Gold/Navy"
"1744960","Cinch Men's Multi Tri-Blend One Pocket Short Sleeve Shirt Multi","color","Multi","Gold/Navy"
"1744965","Cinch Men's White Tri-Blend One Pocket Short Sleeve Plaid Shirt White","color","White","Navy Check"
"1744966","Cinch Men's White Tri-Blend One Pocket Short Sleeve Plaid Shirt White","color","White","Navy Check"
"1744967","Cinch Men's White Tri-Blend One Pocket Short Sleeve Plaid Shirt White","color","White","Navy Check"
"1744968","Cinch Men's White Tri-Blend One Pocket Short Sleeve Plaid Shirt White","color","White","Navy Check"
"1744969","Cinch Men's White Tri-Blend One Pocket Short Sleeve Plaid Shirt White","color","White","Navy Check"
"1744986","Cinch Men's Multi One Pocket Plaid Short Sleeve Shirt Multi","color","Multi","Green"
"1744987","Cinch Men's Multi One Pocket Plaid Short Sleeve Shirt Multi","color","Multi","Green"
"1744988","Cinch Men's Multi One Pocket Plaid Short Sleeve Shirt Multi","color","Multi","Green"
"1744989","Cinch Men's Multi One Pocket Plaid Short Sleeve Shirt Multi","color","Multi","Green"
"1744990","Cinch Men's Multi One Pocket Plaid Short Sleeve Shirt Multi","color","Multi","Green"
"1744991","Cinch Men's White One Pocket Plaid Short Sleeve Shirt White","color","White","Spruce"
"1744992","Cinch Men's White One Pocket Plaid Short Sleeve Shirt White","color","White","Spruce"
"1744993","Cinch Men's White One Pocket Plaid Short Sleeve Shirt White","color","White","Spruce"
"1744994","Cinch Men's White One Pocket Plaid Short Sleeve Shirt White","color","White","Spruce"
"1744995","Cinch Men's White One Pocket Plaid Short Sleeve Shirt White","color","White","Spruce"
"1745089","Wrangler Boys' 20X  42 Vintage Bootcut Jeans Indigo","color","Indigo","Denim"
"1745219","Tin Haul Women's Dreamcatcher Cowgirl Boot Square Toe Brown","brand","Tin Haul","Roper"
"1745232","Tin Haul Women's Wild Hearts Cowgirl Boot Square Toe Brown","brand","Tin Haul","Roper"
"1745235","Wrangler Toddler-Girls' Watermelon Sleeveless Ruffle Bloomer Romper Red","size","6-9M","6-9 Months"
"1745236","Wrangler Toddler-Girls' Watermelon Sleeveless Ruffle Bloomer Romper Red","size","12","12 Months"
"1745237","Wrangler Toddler-Girls' Watermelon Sleeveless Ruffle Bloomer Romper Red","size","18","18 Months"
"1745238","Wrangler Toddler-Girls' Watermelon Sleeveless Ruffle Bloomer Romper Red","size","24","24 Months"
"1745269","Tin Haul Women's My Blue Heaven Cowgirl Boot Square Toe Blue","size","10.5 D(M) US Womens","10.5 B(M) US"
"1745424","Wrangler Men's Aqua George Strait Long Sleeve Shirt Big And Tall Multi","color","Multi","White/Green"
"1745425","Wrangler Men's Aqua George Strait Long Sleeve Shirt Big And Tall Multi","color","Multi","White/Green"
"1745426","Wrangler Men's Aqua George Strait Long Sleeve Shirt Big And Tall Multi","color","Multi","White/Green"
"1745427","Wrangler Men's Aqua George Strait Long Sleeve Shirt Big And Tall Multi","color","Multi","White/Green"
"1745428","Wrangler Men's Aqua George Strait Long Sleeve Shirt Big And Tall Multi","color","Multi","White/Green"
"1745429","Wrangler Men's Aqua George Strait Long Sleeve Shirt Big And Tall Multi","color","Multi","White/Green"
"1745431","Wrangler Men's Multi Plaid Short Sleeve Shirt Big And Tall Multi","color","Multi","White/Green/Blue"
"1745432","Wrangler Men's Multi Plaid George Strait Short Sleeve Shirt Big And Tall Multi","color","Multi","White/Green/Blue"
"1745433","Wrangler Men's Multi Plaid George Strait Short Sleeve Shirt Big And Tall Multi","color","Multi","White/Green/Blue"
"1745434","Wrangler Men's Multi Plaid George Strait Short Sleeve Shirt Big And Tall Multi","color","Multi","White/Green/Blue"
"1745435","Wrangler Men's Multi Plaid George Strait Short Sleeve Shirt Big And Tall Multi","color","Multi","White/Green/Blue"
"1745437","Wrangler Men's Multi Plaid George Strait Long Sleeve Shirt Big And Tall Multi","color","Multi","Green/White/Blue"
"1745438","Wrangler Men's Multi Plaid George Strait Long Sleeve Shirt Big And Tall Multi","color","Multi","Green/White/Blue"
"1745439","Wrangler Men's Multi Plaid George Strait Long Sleeve Shirt Big And Tall Multi","color","Multi","Green/White/Blue"
"1745440","Wrangler Men's Multi Plaid George Strait Long Sleeve Shirt Big And Tall Multi","color","Multi","Green/White/Blue"
"1745441","Wrangler Men's Multi Plaid George Strait Long Sleeve Shirt Big And Tall Multi","color","Multi","Green/White/Blue"
"1745442","Wrangler Men's Multi Plaid George Strait Long Sleeve Shirt Big And Tall Multi","color","Multi","Green/White/Blue"
"1745459","Wrangler Men's George Strait Purple Plaid Two Pocket Snap Western Shirt Big And Multi","color","Multi","White/Purple"
"1745460","Wrangler Men's George Strait Purple Plaid Two Pocket Snap Western Shirt Big And Multi","size","3X Tall","XXX-Large/Tall"
"1745465","Wrangler Men's George Strait Purple Print Short Sleeve Shirt Big And Tall Multi","color","Multi","Purple/White"
"1745471","Wrangler Men's George Strait And Navy Plaid Short Sleeve Shirt Big Tall Pink","size","2X Tall","XX-Large/Tall"
"1745477","Wrangler Men's George Strait Plaid Short Sleeve Shirt Big And Tall Pink","size","2X Tall","XX-Large/Tall"
"1745478","Wrangler Men's George Strait Plaid Short Sleeve Shirt Big And Tall Pink","size","3X Tall","XXX-Large/Tall"
"1745499","Wrangler Men's George Strait Blue Print Poplin Western Shirt Multi","color","Multi","Grey/Blue/White"
"1745500","Wrangler Men's George Strait Blue Print Poplin Western Shirt Multi","color","Multi","Grey/Blue/White"
"1745501","Wrangler Men's George Strait Blue Print Poplin Western Shirt Multi","color","Multi","Grey/Blue/White"
"1745502","Wrangler Men's George Strait Blue Print Poplin Western Shirt Multi","color","Multi","Grey/Blue/White"
"1745503","Wrangler Men's George Strait Blue Print Poplin Western Shirt Multi","color","Multi","Grey/Blue/White"
"1745504","Wrangler Men's George Strait Blue And Navy Poplin Plaid Short Sleeve Shirt Multi","color","Multi","Blue/Navy"
"1745505","Wrangler Men's George Strait Blue And Navy Poplin Plaid Short Sleeve Shirt Multi","color","Multi","Blue/Navy"
"1745506","Wrangler Men's George Strait Blue And Navy Poplin Plaid Short Sleeve Shirt Multi","color","Multi","Blue/Navy"
"1745507","Wrangler Men's George Strait Blue And Navy Poplin Plaid Short Sleeve Shirt Multi","color","Multi","Blue/Navy"
"1745508","Wrangler Men's George Strait Blue And Navy Poplin Plaid Short Sleeve Shirt Multi","color","Multi","Blue/Navy"
"1745509","Wrangler Men's George Strait Green And White Dobby Stripe Western Shirt Multi","color","Multi","Green/White"
"1745510","Wrangler Men's George Strait Green And White Dobby Stripe Western Shirt Multi","color","Multi","Green/White"
"1745511","Wrangler Men's George Strait Green And White Dobby Stripe Western Shirt Multi","color","Multi","Green/White"
"1745512","Wrangler Men's George Strait Green And White Dobby Stripe Western Shirt Multi","color","Multi","Green/White"
"1745513","Wrangler Men's George Strait Green And White Dobby Stripe Western Shirt Multi","color","Multi","Green/White"
"1745514","Wrangler Men's George Strait Green Print Poplin Western Shirt Multi","color","Multi","White/Green"
"1745515","Wrangler Men's George Strait Green Print Poplin Western Shirt Multi","color","Multi","White/Green"
"1745516","Wrangler Men's George Strait Green Print Poplin Western Shirt Multi","color","Multi","White/Green"
"1745517","Wrangler Men's George Strait Green Print Poplin Western Shirt Multi","color","Multi","White/Green"
"1745518","Wrangler Men's George Strait Green Print Poplin Western Shirt Multi","color","Multi","White/Green"
"1745519","""Wrangler Men's George Strait White, Green And Blue Plaid Short Sleeve Shirt Multi""","color","Multi","White/Green/Blue"
"1745520","""Wrangler Men's George Strait White, Green And Blue Plaid Short Sleeve Shirt Multi""","color","Multi","White/Green/Blue"
"1745521","""Wrangler Men's George Strait White, Green And Blue Plaid Short Sleeve Shirt Multi""","color","Multi","White/Green/Blue"
"1745522","""Wrangler Men's George Strait White, Green And Blue Plaid Short Sleeve Shirt Multi""","color","Multi","White/Green/Blue"
"1745523","""Wrangler Men's George Strait White, Green And Blue Plaid Short Sleeve Shirt Multi""","color","Multi","White/Green/Blue"
"1745524","Wrangler Men's George Strait Light Green And Blue Plaid Short Sleeve Shirt Multi","color","Multi","Green/Blue/White"
"1745525","Wrangler Men's George Strait Light Green And Blue Plaid Short Sleeve Shirt Multi","color","Multi","Green/Blue/White"
"1745526","Wrangler Men's George Strait Light Green And Blue Plaid Short Sleeve Shirt Multi","color","Multi","Green/Blue/White"
"1745527","Wrangler Men's George Strait Light Green And Blue Plaid Short Sleeve Shirt Multi","color","Multi","Green/Blue/White"
"1745528","Wrangler Men's George Strait Light Green And Blue Plaid Short Sleeve Shirt Multi","color","Multi","Green/Blue/White"
"1745529","Wrangler Men's George Strait Blue Green Plaid Two Pocket Snap Shirt Multi","color","Multi","Green"
"1745530","Wrangler Men's George Strait Blue Green Plaid Two Pocket Snap Shirt Multi","color","Multi","Green"
"1745531","Wrangler Men's George Strait Blue Green Plaid Two Pocket Snap Shirt Multi","color","Multi","Green"
"1745532","Wrangler Men's George Strait Blue Green Plaid Two Pocket Snap Shirt Multi","color","Multi","Green"
"1745533","Wrangler Men's George Strait Blue Green Plaid Two Pocket Snap Shirt Multi","color","Multi","Green"
"1745534","""Wrangler Men's George Strait Blue, White And Green Plaid Western Shirt Multi""","color","Multi","Green/White/Blue"
"1745535","""Wrangler Men's George Strait Blue, White And Green Plaid Western Shirt Multi""","color","Multi","Green/White/Blue"
"1745536","""Wrangler Men's George Strait Blue, White And Green Plaid Western Shirt Multi""","color","Multi","Green/White/Blue"
"1745537","""Wrangler Men's George Strait Blue, White And Green Plaid Western Shirt Multi""","color","Multi","Green/White/Blue"
"1745538","""Wrangler Men's George Strait Blue, White And Green Plaid Western Shirt Multi""","color","Multi","Green/White/Blue"
"1745550","Wrangler Men's George Strait Troubadour Purple Jacquard Shirt Multi","color","Multi","Purple"
"1745564","Wrangler Men's George Strait Purple Plaid Two Pocket Snap Western Shirt Multi","color","Multi","White/Purple"
"1745565","Wrangler Men's George Strait Purple Plaid Two Pocket Snap Western Shirt Multi","color","Multi","White/Purple"
"1745566","Wrangler Men's George Strait Purple Plaid Two Pocket Snap Western Shirt Multi","color","Multi","White/Purple"
"1745567","Wrangler Men's George Strait Purple Plaid Two Pocket Snap Western Shirt Multi","color","Multi","White/Purple"
"1745568","Wrangler Men's George Strait Purple Plaid Two Pocket Snap Western Shirt Multi","color","Multi","White/Purple"
"1745569","Wrangler Men's George Strait Purple Print Short Sleeve Shirt Multi","color","Multi","Purple/White"
"1745570","Wrangler Men's George Strait Purple Print Short Sleeve Shirt Multi","color","Multi","Purple/White"
"1745571","Wrangler Men's George Strait Purple Print Short Sleeve Shirt Multi","color","Multi","Purple/White"
"1745572","Wrangler Men's George Strait Purple Print Short Sleeve Shirt Multi","color","Multi","Purple/White"
"1745573","Wrangler Men's George Strait Purple Print Short Sleeve Shirt Multi","color","Multi","Purple/White"
"1745609","Wrangler Girls' Rock 47  Long Sleeve Multi-Color Plaid Shirt Multi","color","Multi","Coral Lime Royal Blue"
"1745610","Wrangler Girls' Rock 47  Long Sleeve Multi-Color Plaid Shirt Multi","color","Multi","Coral Lime Royal Blue"
"1745611","Wrangler Girls' Rock 47  Long Sleeve Multi-Color Plaid Shirt Multi","color","Multi","Coral Lime Royal Blue"
"1745612","Wrangler Girls' Rock 47  Long Sleeve Multi-Color Plaid Shirt Multi","color","Multi","Coral Lime Royal Blue"
"1745613","Wrangler Girls' Rock 47  Long Sleeve Multi-Color Plaid Shirt Multi","color","Multi","Coral Lime Royal Blue"
"1745614","Wrangler Girls' Dreamcatcher Raglan Shirt Multi","color","Multi","Navy"
"1745615","Wrangler Girls' Dreamcatcher Raglan Shirt Multi","color","Multi","Navy"
"1745616","Wrangler Girls' Dreamcatcher Raglan Shirt Multi","color","Multi","Navy"
"1745617","Wrangler Girls' Dreamcatcher Raglan Shirt Multi","color","Multi","Navy"
